record_id,enumerator_id,region,age,gender,education,occupation,employment_status,hours_worked,monthly_income,household_size,survey_date,is_planted_anomaly
REC005109,ENU0249,Gujarat,6,Male,Primary,None,Not in Labour Force,6,0,7,2025-01-09,False
REC005110,ENU0149,West Bengal,41,Male,Primary,Domestic Help,Employed,45,5619,2,2025-06-20,False
REC005111,ENU0039,Assam,44,Male,Secondary,Factory Worker,Employed,45,10784,7,2025-03-13,False
REC005112,ENU0117,Kerala,36,Female,Secondary,Factory Worker,Employed,28,8225,5,2025-07-07,False
REC005113,ENU0151,Tamil Nadu,46,Male,Graduate,None,Not in Labour Force,0,0,2,2025-03-08,False
REC005114,ENU0140,Maharashtra,57,Female,Graduate,None,Not in Labour Force,0,0,2,2025-07-18,False
REC005115,ENU0102,Kerala,26,Male,Primary,None,Unemployed,0,0,4,2025-08-08,False
REC005116,ENU0234,Bihar,27,Male,Secondary,Shop Assistant,Employed,51,4336,5,2025-04-17,False
REC005117,ENU0062,West Bengal,50,Male,Secondary,Shop Assistant,Employed,36,5257,7,2025-12-11,False
REC005118,ENU0106,Andhra Pradesh,38,Female,Higher Secondary,Driver,Employed,43,8048,3,2025-11-17,False
REC005119,ENU0137,Rajasthan,21,Male,Secondary,Street Vendor,Employed,46,10116,3,2025-03-28,False
REC005120,ENU0152,Bihar,11,Female,Primary,None,Not in Labour Force,0,0,2,2025-07-08,False
REC005121,ENU0186,Rajasthan,40,Female,Higher Secondary,Technician,Employed,56,20610,2,2025-01-26,False
REC005122,ENU0126,Odisha,28,Male,Graduate,Sales Executive,Employed,43,21985,4,2025-09-11,False
REC005123,ENU0133,Assam,44,Female,Post Graduate,Government Officer,Employed,51,50091,7,2025-06-13,False
REC005124,ENU0138,Telangana,36,Male,Secondary,Street Vendor,Employed,34,4825,4,2025-07-16,False
REC005125,ENU0235,Maharashtra,13,Female,Primary,None,Not in Labour Force,0,0,2,2025-03-08,False
REC005126,ENU0036,Bihar,26,Female,Graduate,Bank Employee,Employed,46,17965,3,2025-07-11,False
REC005127,ENU0178,Tamil Nadu,30,Female,Secondary,None,Not in Labour Force,8,0,7,2025-04-16,False
REC005128,ENU0142,Uttar Pradesh,42,Female,Primary,Street Vendor,Employed,33,5611,4,2025-08-11,False
REC005129,ENU0025,Assam,39,Male,Primary,None,Unemployed,0,0,2,2025-02-10,False
REC005130,ENU0008,Assam,52,Other,Secondary,Factory Worker,Employed,24,7101,3,2025-02-05,False
REC005131,ENU0086,Rajasthan,68,Male,Post Graduate,None,Not in Labour Force,0,0,5,2025-06-14,False
REC005132,ENU0149,Maharashtra,71,Male,Post Graduate,None,Not in Labour Force,0,0,5,2025-03-29,False
REC005133,ENU0156,Bihar,44,Male,Graduate,Clerk,Employed,56,9085,2,2025-08-28,False
REC005134,ENU0129,West Bengal,67,Female,Primary,None,Not in Labour Force,0,0,6,2025-10-24,False
REC005135,ENU0089,Bihar,24,Female,Higher Secondary,None,Unemployed,0,0,2,2025-03-07,False
REC005136,ENU0173,Assam,38,Female,Graduate,Clerk,Employed,43,15047,6,2025-07-06,False
REC005137,ENU0125,Punjab,39,Male,Primary,None,Not in Labour Force,0,0,5,2025-01-21,False
REC005138,ENU0175,Kerala,33,Female,Secondary,Shop Assistant,Employed,36,7793,6,2025-08-16,False
REC005139,ENU0037,Gujarat,33,Male,Secondary,Factory Worker,Employed,38,11388,3,2025-10-25,False
REC005140,ENU0164,Telangana,40,Male,Primary,Domestic Help,Employed,46,5982,5,2025-09-17,False
REC005141,ENU0107,Odisha,46,Female,Secondary,Carpenter,Employed,34,7377,2,2025-07-21,False
REC005142,ENU0054,Bihar,11,Male,Primary,None,Unemployed,0,0,3,2025-10-03,False
REC005143,ENU0115,Kerala,56,Female,Secondary,Driver,Employed,21,5638,9,2025-09-07,False
REC005144,ENU0237,Karnataka,15,Male,Primary,None,Not in Labour Force,0,0,8,2025-10-22,False
REC005145,ENU0081,Tamil Nadu,43,Female,Secondary,Driver,Employed,68,14602,53,2025-03-31,True
REC005146,ENU0111,Madhya Pradesh,14,Male,Primary,None,Not in Labour Force,8,0,3,2025-06-15,False
REC005147,ENU0118,Uttar Pradesh,55,Female,Primary,Agricultural Labourer,Employed,58,9244,6,2025-06-06,False
REC005148,ENU0097,Uttar Pradesh,38,Female,Graduate,Bank Employee,Employed,52,45470,3,2025-06-15,False
REC005149,ENU0048,Gujarat,62,Male,Graduate,None,Not in Labour Force,0,0,2,2025-01-18,False
REC005150,ENU0017,Bihar,37,Male,Secondary,None,Unemployed,0,0,5,2025-09-09,False
REC005151,ENU0183,West Bengal,80,Male,Higher Secondary,None,Not in Labour Force,0,0,5,2025-11-28,False
REC005152,ENU0240,Madhya Pradesh,57,Male,Primary,Factory Worker,Employed,65,18214,4,2025-07-10,False
REC005153,ENU0219,Gujarat,37,Other,Secondary,None,Unemployed,0,0,5,2025-11-30,False
REC005154,ENU0238,Tamil Nadu,39,Female,Graduate,Sales Executive,Employed,42,17729,1,2025-11-30,False
REC005155,ENU0197,Karnataka,28,Male,Graduate,None,Not in Labour Force,0,0,3,2025-10-20,False
REC005156,ENU0024,Maharashtra,77,Male,Primary,None,Not in Labour Force,0,0,4,2025-01-14,False
REC005157,ENU0099,Maharashtra,31,Female,Higher Secondary,Driver,Employed,39,13234,6,2025-09-16,False
REC005158,ENU0126,Maharashtra,29,Male,Graduate,Teacher,Employed,54,25183,4,2025-11-26,False
REC005159,ENU0228,West Bengal,86,Female,Secondary,None,Not in Labour Force,0,0,2,2025-09-10,False
REC005160,ENU0101,Telangana,28,Male,Secondary,None,Unemployed,0,0,8,2025-10-24,False
REC005161,ENU0172,Rajasthan,25,Male,Higher Secondary,Carpenter,Employed,65,20339,3,2025-05-02,False
REC005162,ENU0006,Punjab,27,Male,Illiterate,None,Not in Labour Force,0,0,3,2025-07-20,False
REC005163,ENU0131,Maharashtra,20,Female,Secondary,None,Not in Labour Force,0,0,1,2025-10-09,False
REC005164,ENU0222,Rajasthan,40,Female,Post Graduate,None,Not in Labour Force,0,0,6,2025-08-10,False
REC005165,ENU0163,Telangana,33,Male,Primary,Factory Worker,Employed,57,12136,6,2025-10-22,False
REC005166,ENU0010,Madhya Pradesh,41,Male,Higher Secondary,Shop Assistant,Employed,70,18176,9,2025-04-05,False
REC005167,ENU0014,Andhra Pradesh,22,Female,Higher Secondary,Carpenter,Employed,38,13220,5,2025-10-26,False
REC005168,ENU0167,Uttar Pradesh,44,Male,Primary,None,Not in Labour Force,0,0,7,2025-10-19,False
REC005169,ENU0106,Karnataka,76,Female,Higher Secondary,None,Not in Labour Force,0,0,4,2025-11-19,False
REC005170,ENU0062,West Bengal,30,Male,Primary,Street Vendor,Employed,44,10922,3,2025-10-20,False
REC005171,ENU0126,Madhya Pradesh,28,Male,Higher Secondary,Driver,Employed,54,12731,1,2025-09-23,False
REC005172,ENU0004,Madhya Pradesh,89,Male,Secondary,None,Not in Labour Force,5,0,7,2025-01-22,False
REC005173,ENU0158,Karnataka,22,Male,Primary,None,Not in Labour Force,0,0,2,2025-08-14,False
REC005174,ENU0034,Bihar,16,Male,Secondary,Street Vendor,Employed,36,2714,4,2025-03-06,False
REC005175,ENU0068,Gujarat,54,Male,Secondary,Factory Worker,Employed,47,7675,5,2025-07-04,False
REC005176,ENU0115,Bihar,54,Male,Higher Secondary,None,Not in Labour Force,0,0,1,2025-03-20,False
REC005177,ENU0076,Uttar Pradesh,37,Male,Primary,None,Not in Labour Force,0,0,5,2025-08-24,False
REC005178,ENU0030,Uttar Pradesh,52,Male,Secondary,None,Not in Labour Force,0,0,7,2025-11-22,False
REC005179,ENU0135,Tamil Nadu,30,Female,Secondary,Carpenter,Employed,36,9465,2,2025-11-25,False
REC005180,ENU0221,Rajasthan,48,Male,Illiterate,Agricultural Labourer,Employed,35,5782,5,2025-07-30,False
REC005181,ENU0142,Tamil Nadu,32,Male,Illiterate,Street Vendor,Employed,50,9560,6,2025-08-24,False
REC005182,ENU0129,Rajasthan,16,Female,Primary,None,Unemployed,0,0,6,2025-01-29,False
REC005183,ENU0139,Gujarat,15,Male,Primary,None,Not in Labour Force,0,0,7,2025-10-21,False
REC005184,ENU0052,Karnataka,39,Female,Secondary,Driver,Employed,51,10402,4,2025-10-03,False
REC005185,ENU0131,Madhya Pradesh,25,Male,Post Graduate,Bank Employee,Employed,49,35756,4,2025-09-07,False
REC005186,ENU0108,Odisha,20,Female,Illiterate,Street Vendor,Employed,33,5690,3,2025-06-26,False
REC005187,ENU0105,Tamil Nadu,26,Male,Primary,Domestic Help,Employed,57,11629,5,2025-12-06,False
REC005188,ENU0007,Uttar Pradesh,35,Female,Graduate,Bank Employee,Employed,62,63248,0,2025-01-25,True
REC005189,ENU0075,Rajasthan,12,Male,Primary,None,Not in Labour Force,0,0,4,2025-05-07,False
REC005190,ENU0249,Uttar Pradesh,32,Male,Secondary,Carpenter,Employed,60,14016,4,2025-05-04,False
REC005191,ENU0154,Assam,9,Female,Primary,None,Not in Labour Force,0,0,2,2025-12-02,False
REC005192,ENU0122,Odisha,36,Male,Primary,None,Unemployed,0,0,3,2025-09-25,False
REC005193,ENU0218,Madhya Pradesh,59,Female,Secondary,Driver,Employed,37,8905,2,2025-03-05,False
REC005194,ENU0048,Tamil Nadu,39,Female,Secondary,Shop Assistant,Employed,49,14759,6,2025-08-12,False
REC005195,ENU0109,Uttar Pradesh,26,Male,Graduate,None,Unemployed,0,0,2,2025-10-02,False
REC005196,ENU0111,Uttar Pradesh,22,Male,Primary,None,Not in Labour Force,0,0,6,2025-05-30,False
REC005197,ENU0024,Kerala,17,Male,Primary,None,Not in Labour Force,0,0,8,2025-04-27,False
REC005198,ENU0011,Uttar Pradesh,42,Female,Primary,None,Not in Labour Force,3,0,5,2025-01-01,False
REC005199,ENU0212,Madhya Pradesh,40,Female,Higher Secondary,Shop Assistant,Employed,42,8533,2,2025-07-15,False
REC005200,ENU0213,Gujarat,12,Female,Primary,None,Not in Labour Force,0,0,2,2025-11-05,False
REC005201,ENU0182,Tamil Nadu,5,Female,Illiterate,None,Not in Labour Force,0,0,2,2025-06-20,False
REC005202,ENU0183,Assam,26,Female,Secondary,Carpenter,Employed,19,6856,5,2025-02-03,False
REC005203,ENU0165,Tamil Nadu,52,Male,Secondary,Shop Assistant,Employed,15,4769,6,2025-11-17,False
REC005204,ENU0159,Gujarat,6,Female,Primary,None,Not in Labour Force,0,0,3,2025-07-03,False
REC005205,ENU0221,Bihar,35,Male,Graduate,Clerk,Unemployed,0,0,3,2025-04-01,False
REC005206,ENU0192,Gujarat,22,Female,Post Graduate,None,Unemployed,0,0,8,2025-01-21,False
REC005207,ENU0187,Maharashtra,35,Male,Secondary,None,Employed,0,9050497,4,2025-06-12,True
REC005208,ENU0030,Gujarat,35,Male,Secondary,None,Not in Labour Force,0,0,4,2025-05-29,False
REC005209,ENU0018,Kerala,9,Female,Primary,None,Not in Labour Force,0,0,1,2025-07-22,False
REC005210,ENU0022,Karnataka,12,Male,Primary,None,Not in Labour Force,0,0,10,2025-06-21,False
REC005211,ENU0244,Gujarat,35,Male,Secondary,Street Vendor,Employed,24,4449,2,2025-08-08,False
REC005212,ENU0052,Assam,11,Female,Primary,None,Not in Labour Force,0,0,5,2025-03-08,False
REC005213,ENU0090,Uttar Pradesh,41,Male,Secondary,Factory Worker,Employed,43,8569,5,2025-05-26,False
REC005214,ENU0018,Andhra Pradesh,46,Female,Secondary,Shop Assistant,Employed,72,18624,3,2025-01-29,False
REC005215,ENU0145,Bihar,51,Male,Higher Secondary,Driver,Unemployed,0,0,4,2025-08-22,False
REC005216,ENU0247,Rajasthan,10,Male,Primary,None,Not in Labour Force,1,0,6,2025-01-24,False
REC005217,ENU0150,Andhra Pradesh,76,Female,Graduate,None,Not in Labour Force,4,0,1,2025-06-18,False
REC005218,ENU0219,Karnataka,44,Male,Secondary,None,Unemployed,0,0,2,2025-02-05,False
REC005219,ENU0169,Kerala,21,Male,Secondary,None,Unemployed,0,0,4,2025-02-22,False
REC005220,ENU0030,Uttar Pradesh,84,Female,Primary,None,Not in Labour Force,5,0,9,2025-10-24,False
REC005221,ENU0106,Rajasthan,29,Male,Primary,Agricultural Labourer,Employed,73,9696,4,2025-06-29,False
REC005222,ENU0198,Madhya Pradesh,13,Female,Primary,None,Not in Labour Force,0,0,3,2025-10-22,False
REC005223,ENU0098,Punjab,7,Female,Primary,None,Not in Labour Force,0,0,4,2025-11-23,False
REC005224,ENU0046,Madhya Pradesh,37,Female,Primary,Street Vendor,Employed,52,8518,3,2025-11-20,False
REC005225,ENU0119,Assam,50,Female,Higher Secondary,Carpenter,Employed,48,8887,2,2025-05-26,False
REC005226,ENU0111,Karnataka,31,Female,Secondary,None,Unemployed,0,0,4,2025-11-16,False
REC005227,ENU0009,Tamil Nadu,44,Female,Post Graduate,None,Not in Labour Force,0,0,5,2025-01-26,False
REC005228,ENU0107,Odisha,33,Male,Higher Secondary,Driver,Employed,36,6670,3,2025-04-19,False
REC005229,ENU0024,Assam,58,Male,Post Graduate,None,Not in Labour Force,0,0,8,2025-05-02,False
REC005230,ENU0149,Punjab,33,Male,Higher Secondary,None,Not in Labour Force,0,0,3,2025-04-08,False
REC005231,ENU0218,Gujarat,55,Female,Graduate,Teacher,Employed,33,18826,3,2025-05-07,False
REC005232,ENU0115,Maharashtra,33,Female,Primary,Street Vendor,Employed,43,8815,5,2025-11-03,False
REC005233,ENU0002,Telangana,29,Female,Secondary,Driver,Employed,49,12500,3,2025-10-08,False
REC005234,ENU0147,Kerala,40,Female,Primary,None,Not in Labour Force,0,0,2,2025-09-17,False
REC005235,ENU0010,Madhya Pradesh,18,Female,Secondary,Shop Assistant,Employed,54,10303,1,2025-03-08,False
REC005236,ENU0022,Rajasthan,57,Male,Illiterate,Domestic Help,Employed,57,10410,4,2025-12-27,False
REC005237,ENU0161,Kerala,38,Male,Graduate,Bank Employee,Employed,50,47909,6,2025-08-29,False
REC005238,ENU0194,Punjab,32,Female,Post Graduate,Teacher,Employed,41,18603,4,2025-12-25,False
REC005239,ENU0038,Uttar Pradesh,32,Male,Primary,Construction Worker,Employed,36,7788,1,2025-04-18,False
REC005240,ENU0070,Uttar Pradesh,30,Male,Graduate,None,Not in Labour Force,0,0,4,2025-10-10,False
REC005241,ENU0129,Gujarat,28,Female,Secondary,None,Not in Labour Force,0,0,2,2025-09-25,False
REC005242,ENU0176,Uttar Pradesh,20,Male,Graduate,Bank Employee,Employed,46,54996,4,2025-06-03,False
REC005243,ENU0061,Gujarat,150,Male,Secondary,Street Vendor,Employed,52,13244,4,2025-07-23,True
REC005244,ENU0095,Madhya Pradesh,36,Male,Graduate,None,Unemployed,0,0,6,2025-07-24,False
REC005245,ENU0139,Gujarat,69,Female,Secondary,None,Not in Labour Force,0,0,7,2025-05-24,False
REC005246,ENU0184,Telangana,24,Female,Illiterate,Construction Worker,Employed,62,14524,5,2025-08-09,False
REC005247,ENU0054,Telangana,43,Male,Higher Secondary,Carpenter,Employed,45,9513,5,2025-11-25,False
REC005248,ENU0189,Rajasthan,46,Male,Primary,Street Vendor,Employed,0,195702,3,2025-07-12,True
REC005249,ENU0020,Andhra Pradesh,7,Female,Primary,None,Not in Labour Force,0,0,4,2025-08-11,False
REC005250,ENU0221,Uttar Pradesh,29,Male,Primary,Domestic Help,Employed,49,7363,4,2025-07-04,False
REC005251,ENU0090,Rajasthan,16,Female,Post Graduate,Doctor,Employed,38,73052,2,2025-10-29,False
REC005252,ENU0241,Bihar,23,Male,Graduate,None,Not in Labour Force,0,0,4,2025-04-18,False
REC005253,ENU0048,Tamil Nadu,60,Male,Higher Secondary,Driver,Employed,39,6819,3,2025-05-12,False
REC005254,ENU0205,Maharashtra,47,Male,Illiterate,None,Not in Labour Force,7,0,6,2025-04-10,False
REC005255,ENU0064,Kerala,9,Male,Primary,None,Not in Labour Force,0,0,7,2025-07-07,False
REC005256,ENU0105,Assam,35,Female,Higher Secondary,Clerk,Employed,65,21731,5,2025-04-04,False
REC005257,ENU0158,Odisha,40,Male,Secondary,Factory Worker,Employed,42,11186,4,2025-08-24,False
REC005258,ENU0246,Assam,36,Male,Higher Secondary,None,Unemployed,0,0,5,2025-06-22,False
REC005259,ENU0236,Andhra Pradesh,13,Male,Primary,None,Not in Labour Force,9,0,2,2025-03-31,False
REC005260,ENU0230,Telangana,25,Male,Illiterate,Domestic Help,Employed,34,4469,4,2025-01-07,False
REC005261,ENU0106,Uttar Pradesh,38,Male,Secondary,None,Not in Labour Force,0,0,3,2025-02-20,False
REC005262,ENU0066,Tamil Nadu,16,Male,Secondary,None,Unemployed,0,0,4,2025-06-18,False
REC005263,ENU0217,Rajasthan,46,Male,Secondary,Street Vendor,Employed,39,8469,1,2025-04-04,False
REC005264,ENU0214,Maharashtra,68,Male,Higher Secondary,None,Not in Labour Force,0,0,2,2025-07-08,False
REC005265,ENU0006,Uttar Pradesh,54,Male,Higher Secondary,None,Not in Labour Force,8,0,4,2025-04-17,False
REC005266,ENU0148,Karnataka,36,Male,Higher Secondary,Clerk,Employed,45,14518,6,2025-10-27,False
REC005267,ENU0037,Telangana,65,Female,Higher Secondary,Technician,Employed,48,14339,4,2025-08-18,False
REC005268,ENU0236,Karnataka,31,Male,Illiterate,None,Not in Labour Force,0,0,7,2025-07-02,False
REC005269,ENU0036,West Bengal,47,Female,Post Graduate,Bank Employee,Employed,33,44107,2,2025-06-19,False
REC005270,ENU0222,Gujarat,75,Female,Graduate,None,Not in Labour Force,0,0,4,2025-04-24,False
REC005271,ENU0060,West Bengal,16,Female,Higher Secondary,None,Not in Labour Force,0,0,4,2025-02-27,False
REC005272,ENU0184,Tamil Nadu,11,Female,Primary,None,Not in Labour Force,6,0,3,2025-04-15,False
REC005273,ENU0054,Andhra Pradesh,16,Male,Post Graduate,Teacher,Employed,47,30860,2,2025-05-09,False
REC005274,ENU0017,Gujarat,28,Male,Higher Secondary,None,Unemployed,0,0,1,2025-05-31,False
REC005275,ENU0032,Uttar Pradesh,65,Male,Graduate,Sales Executive,Employed,60,36578,3,2025-06-20,False
REC005276,ENU0014,Karnataka,20,Male,Graduate,IT Professional,Employed,53,88622,4,2025-06-26,False
REC005277,ENU0100,Assam,45,Female,Secondary,Factory Worker,Employed,39,8953,4,2025-12-24,False
REC005278,ENU0163,Madhya Pradesh,51,Female,Primary,Domestic Help,Employed,61,11729,3,2025-01-05,False
REC005279,ENU0062,Karnataka,31,Female,Illiterate,Construction Worker,Employed,45,11266,4,2025-04-24,False
REC005280,ENU0229,Uttar Pradesh,28,Female,Secondary,None,Not in Labour Force,2,0,3,2025-08-19,False
REC005281,ENU0074,Rajasthan,29,Male,Post Graduate,Doctor,Employed,33,72874,5,2025-02-15,False
REC005282,ENU0058,West Bengal,33,Male,Secondary,None,Not in Labour Force,0,0,6,2025-09-21,False
REC005283,ENU0071,Gujarat,48,Male,Graduate,IT Professional,Employed,38,29046,5,2025-05-12,False
REC005284,ENU0129,Karnataka,38,Male,Higher Secondary,None,Unemployed,0,0,2,2025-03-03,False
REC005285,ENU0035,Maharashtra,69,Male,Graduate,None,Not in Labour Force,0,0,8,2025-08-03,False
REC005286,ENU0043,Odisha,24,Male,Secondary,None,Not in Labour Force,0,0,9,2025-11-02,False
REC005287,ENU0013,Telangana,10,Female,Primary,None,Not in Labour Force,0,0,6,2025-07-22,False
REC005288,ENU0194,Uttar Pradesh,43,Male,Secondary,None,Unemployed,0,0,5,2025-08-01,False
REC005289,ENU0043,Tamil Nadu,33,Male,Primary,None,Not in Labour Force,0,0,4,2025-05-22,False
REC005290,ENU0201,Punjab,7,Male,Primary,None,Not in Labour Force,0,0,2,2025-03-24,False
REC005291,ENU0196,Uttar Pradesh,27,Female,Secondary,Street Vendor,Employed,60,13407,1,2025-03-11,False
REC005292,ENU0126,Odisha,7,Female,Primary,None,Not in Labour Force,9,0,5,2025-11-12,False
REC005293,ENU0111,Maharashtra,11,Female,Primary,None,Not in Labour Force,0,0,3,2025-07-05,False
REC005294,ENU0154,Rajasthan,41,Female,Secondary,None,Not in Labour Force,0,0,3,2025-02-25,False
REC005295,ENU0100,Tamil Nadu,40,Female,Graduate,Clerk,Employed,49,15691,2,2025-07-13,False
REC005296,ENU0213,Assam,65,Male,Illiterate,Agricultural Labourer,Employed,34,4946,6,2025-10-20,False
REC005297,ENU0177,Madhya Pradesh,28,Female,Post Graduate,Doctor,Employed,45,91390,3,2025-06-21,False
REC005298,ENU0072,Bihar,82,Female,Higher Secondary,None,Unemployed,0,0,5,2025-08-25,False
REC005299,ENU0102,Kerala,13,Female,Primary,None,Not in Labour Force,0,0,9,2025-09-06,False
REC005300,ENU0221,Karnataka,45,Female,Post Graduate,IT Professional,Employed,54,74076,9,2025-07-12,False
REC005301,ENU0086,Uttar Pradesh,83,Male,Illiterate,None,Not in Labour Force,0,0,3,2025-06-15,False
REC005302,ENU0174,Odisha,47,Male,Primary,Street Vendor,Employed,21,3161,4,2025-01-15,False
REC005303,ENU0223,Gujarat,44,Female,Primary,Domestic Help,Employed,46,4873,4,2025-03-27,False
REC005304,ENU0235,Kerala,30,Female,Secondary,Shop Assistant,Employed,31,7442,6,2025-08-05,False
REC005305,ENU0071,Karnataka,7,Male,Primary,None,Not in Labour Force,0,0,5,2025-02-27,False
REC005306,ENU0120,Assam,51,Female,Secondary,None,Not in Labour Force,0,0,12,2025-10-26,False
REC005307,ENU0027,Gujarat,37,Male,Secondary,Carpenter,Employed,30,12230,4,2025-12-29,False
REC005308,ENU0031,Odisha,53,Female,Primary,Domestic Help,Employed,39,4443,7,2025-12-05,False
REC005309,ENU0141,Bihar,32,Female,Primary,Domestic Help,Employed,24,1208,2,2025-10-26,False
REC005310,ENU0063,Bihar,42,Male,Higher Secondary,Technician,Unemployed,0,0,4,2025-11-05,False
REC005311,ENU0014,Andhra Pradesh,52,Male,Secondary,Street Vendor,Employed,23,3539,3,2025-10-03,False
REC005312,ENU0100,West Bengal,35,Male,Graduate,None,Not in Labour Force,0,0,5,2025-09-05,False
REC005313,ENU0060,Karnataka,30,Male,Higher Secondary,Driver,Employed,29,9349,4,2025-07-21,False
REC005314,ENU0024,Gujarat,32,Female,Primary,Street Vendor,Employed,40,5055,5,2025-04-08,False
REC005315,ENU0102,Madhya Pradesh,29,Female,Graduate,None,Unemployed,0,0,1,2025-04-04,False
REC005316,ENU0188,Punjab,10,Male,Primary,None,Not in Labour Force,0,0,6,2025-10-26,False
REC005317,ENU0100,Tamil Nadu,14,Female,Primary,None,Not in Labour Force,0,0,3,2025-05-09,False
REC005318,ENU0172,Maharashtra,20,Female,Secondary,Factory Worker,Employed,48,13490,4,2025-12-30,False
REC005319,ENU0041,Madhya Pradesh,36,Male,Primary,Street Vendor,Employed,46,10228,4,2025-10-01,False
REC005320,ENU0141,Rajasthan,50,Female,Secondary,Street Vendor,Employed,51,9321,6,2025-10-05,False
REC005321,ENU0015,Assam,41,Female,Higher Secondary,Clerk,Employed,53,25460,1,2025-08-19,False
